user_pk,follower_pk,follower_username,follower_count
1822638,12573694784,csw54541,3
1822638,285191,lardigabi,1196
1822638,280424542,johnguanlao,1912
1822638,4310906675,evelyncorpuzcruz,94
1822638,49088399882,keamkeene,14
1822638,1279706538,dani_polo1906,0
1822638,3037457410,amar_ji_ad,21
1822638,7763757211,cat_ranchero,40
1822638,1038885349,wengb_05,7
1822638,274496862,mbacga,47
1822638,71694149300,byte.focus,0
1822638,72490862014,sam_apologetic,0
1822638,9765225,mannysator,134
1822638,20535347,timmy76,45
1822638,1916457848,m.overbaugh,26
1822638,7001622451,carpenterrickert,29
1822638,174985728,samiamcreative,45
1822638,43551336,jdhindle,11
1822638,18631453,dar_x2,101
1822638,4783635,doniac,0
1822638,7918475041,aishurasool620,0
1822638,2697951,tracyhyh,1
1822638,1251893835,thisisrachaelsage,153
1822638,3231719,cjburns03,107
1822638,1416045993,geeta_modra,0
1822638,5418604296,yng.ns,15
1822638,486725192,_charliemumford_,540
1822638,63569900184,attitudeofgratitude4u2,38
1822638,261079013,neeneatshouston,880
1822638,1957684017,roisinmurphy11,0
1822638,5629478599,alltoosmooth,99
1822638,64088811186,seneca5132,1
1822638,844869381,jarfild,9
1822638,5829,laurenlemon,18804
1822638,33560810,lotuslandcomics,2565
1822638,57840282179,gianmarco_mb,1
1822638,179317065,jsponz,47
1822638,60651987915,saint2zen,0
1822638,2959997,lekapiwat,0
1822638,334608962,tati.rico,355
1822638,430149700,mkatinsky,196
1822638,45905141119,kay_wren210,0
1822638,209229225,floydderickguico,379
1822638,30747402,annagrace2009,6
1822638,197837651,coolaggie,14
1822638,56991406717,polerkater,23
1822638,1374769346,denise_sloan,11
1822638,5668880,brighteyesauthor,1127
1822638,38023379,ocym_1,92
1822638,2131915156,sometimesjudith_kimberly,0
16024045660,256127591,coast2ozarks,30
16024045660,28780233,lynzyfin,101
16024045660,55495807563,basgarian38,3
16024045660,1796303050,naprchf,31
16024045660,31623183376,philosophy_987,1
16024045660,4020846293,dawnyzaguirre,8
16024045660,1391264395,danielssusan,13
16024045660,18838417,emily697,2
16024045660,209967137,csandmeyer,10
